Reported_Date,HA,Sex,Classification_Reported,Age_Group_Extract,Case Count
2020-10-08,Interior,M,Lab-diagnosed,30-39,1
2020-10-08,Vancouver Island,M,Lab-diagnosed,<10,0
2020-10-08,Fraser,F,Epi-linked,40-49,1
2020-10-08,Vancouver Coastal,M,Lab-diagnosed,10-19,1
2020-10-09,Vancouver Coastal,M,Lab-diagnosed,30-39,7
2020-10-09,Fraser,F,Lab-diagnosed,30-39,16
2020-10-09,Vancouver Coastal,F,Lab-diagnosed,20-29,7
2020-10-09,Vancouver Coastal,F,Lab-diagnosed,50-59,6
2020-10-09,Fraser,M,Lab-diagnosed,50-59,4
2020-10-09,Fraser,M,Lab-diagnosed,20-29,19
2020-10-09,Fraser,M,Lab-diagnosed,10-19,4
2020-10-09,Fraser,M,Lab-diagnosed,30-39,8
2020-10-09,Fraser,F,Lab-diagnosed,20-29,11
2020-10-09,Vancouver Coastal,F,Lab-diagnosed,10-19,2
2020-10-09,Vancouver Coastal,F,Lab-diagnosed,70-79,2
2020-10-09,Fraser,F,Lab-diagnosed,50-59,9
2020-10-09,Fraser,M,Lab-diagnosed,60-69,4
2020-10-09,Vancouver Coastal,M,Lab-diagnosed,40-49,8
2020-10-09,Northern,M,Epi-linked,30-39,1
2020-10-09,Vancouver Coastal,M,Lab-diagnosed,50-59,6
2020-10-09,Vancouver Coastal,F,Lab-diagnosed,40-49,4
2020-10-09,Interior,F,Lab-diagnosed,10-19,2
2020-10-09,Fraser,F,Lab-diagnosed,10-19,5
2020-10-09,Vancouver Coastal,M,Lab-diagnosed,60-69,4
2020-10-09,Northern,M,Lab-diagnosed,10-19,1
2020-10-09,Fraser,M,Lab-diagnosed,80-89,3
2020-10-09,Fraser,F,Lab-diagnosed,40-49,6
2020-10-09,Vancouver Coastal,M,Lab-diagnosed,10-19,3
2020-10-09,Vancouver Island,F,Lab-diagnosed,20-29,1
2020-10-09,Fraser,F,Lab-diagnosed,60-69,4
2020-10-09,Vancouver Coastal,F,Lab-diagnosed,80-89,1
2020-10-09,Northern,F,Epi-linked,<10,0
2020-10-09,Vancouver Coastal,F,Lab-diagnosed,30-39,5
2020-10-09,Northern,M,Lab-diagnosed,50-59,2
2020-10-09,Fraser,M,Lab-diagnosed,40-49,5
2020-10-09,Interior,F,Lab-diagnosed,30-39,1
2020-10-09,Vancouver Coastal,M,Lab-diagnosed,20-29,3
2020-10-09,Interior,F,Lab-diagnosed,70-79,1
2020-10-09,Fraser,F,Lab-diagnosed,<10,0
2020-10-09,Northern,F,Lab-diagnosed,<10,0
2020-10-09,Fraser,U,Lab-diagnosed,40-49,1
2020-10-09,Fraser,F,Lab-diagnosed,70-79,1
2020-10-09,Interior,F,Lab-diagnosed,20-29,1
2020-10-09,Northern,M,Lab-diagnosed,20-29,1
2020-10-09,Vancouver Island,M,Lab-diagnosed,20-29,1
2020-10-09,Northern,F,Epi-linked,50-59,1
2020-10-09,Northern,F,Lab-diagnosed,30-39,1
2020-10-09,Vancouver Coastal,F,Lab-diagnosed,60-69,1
2020-10-09,Fraser,F,Epi-linked,<10,0
2020-10-09,Vancouver Coastal,U,Lab-diagnosed,60-69,1
2020-10-09,Vancouver Coastal,U,Lab-diagnosed,10-19,1
2020-10-09,Vancouver Island,M,Lab-diagnosed,60-69,1
2020-10-10,Fraser,M,Lab-diagnosed,20-29,16
2020-10-10,Vancouver Coastal,F,Lab-diagnosed,20-29,9
2020-10-10,Fraser,F,Lab-diagnosed,50-59,7
2020-10-10,Fraser,M,Lab-diagnosed,50-59,5
2020-10-10,Northern,M,Lab-diagnosed,20-29,1
2020-10-10,Fraser,F,Lab-diagnosed,30-39,7
2020-10-10,Fraser,M,Lab-diagnosed,30-39,10
2020-10-10,Vancouver Coastal,F,Lab-diagnosed,60-69,2
2020-10-10,Fraser,F,Lab-diagnosed,70-79,2
2020-10-10,Fraser,F,Lab-diagnosed,20-29,14
2020-10-10,Vancouver Coastal,M,Lab-diagnosed,40-49,4
2020-10-10,Fraser,F,Lab-diagnosed,<10,0
2020-10-10,Fraser,M,Lab-diagnosed,40-49,13
2020-10-10,Vancouver Coastal,F,Lab-diagnosed,50-59,2
2020-10-10,Fraser,M,Lab-diagnosed,<10,0
2020-10-10,Vancouver Coastal,M,Lab-diagnosed,60-69,1
2020-10-10,Fraser,M,Lab-diagnosed,60-69,5
2020-10-10,Interior,M,Lab-diagnosed,40-49,1
2020-10-10,Vancouver Coastal,M,Lab-diagnosed,70-79,1
2020-10-10,Vancouver Coastal,F,Lab-diagnosed,30-39,6
2020-10-10,Fraser,F,Lab-diagnosed,40-49,6
2020-10-10,Vancouver Coastal,M,Lab-diagnosed,30-39,5
2020-10-10,Vancouver Coastal,M,Lab-diagnosed,20-29,4
2020-10-10,Northern,F,Lab-diagnosed,30-39,1
2020-10-10,Vancouver Coastal,M,Lab-diagnosed,50-59,4
2020-10-10,Fraser,F,Lab-diagnosed,10-19,4
2020-10-10,Fraser,M,Lab-diagnosed,10-19,2
2020-10-10,Fraser,F,Lab-diagnosed,60-69,4
2020-10-10,Interior,F,Lab-diagnosed,20-29,2
2020-10-10,Interior,F,Lab-diagnosed,80-89,1
2020-10-10,Vancouver Island,F,Lab-diagnosed,60-69,1
2020-10-10,Fraser,M,Epi-linked,50-59,1
2020-10-10,Vancouver Coastal,M,Lab-diagnosed,10-19,2
2020-10-10,Interior,M,Lab-diagnosed,30-39,1
2020-10-10,Fraser,M,Lab-diagnosed,70-79,2
2020-10-10,Northern,F,Lab-diagnosed,40-49,1
2020-10-10,Vancouver Coastal,F,Lab-diagnosed,70-79,1
2020-10-10,Vancouver Coastal,F,Lab-diagnosed,40-49,2
2020-10-10,Vancouver Coastal,F,Lab-diagnosed,10-19,1
2020-10-11,Vancouver Island,M,Lab-diagnosed,30-39,1
2020-10-11,Fraser,M,Lab-diagnosed,20-29,10
2020-10-11,Vancouver Coastal,F,Lab-diagnosed,30-39,5
2020-10-11,Fraser,F,Lab-diagnosed,10-19,2
2020-10-11,Northern,F,Lab-diagnosed,40-49,1
2020-10-11,Vancouver Coastal,F,Lab-diagnosed,50-59,3
2020-10-11,Fraser,M,Lab-diagnosed,30-39,7
2020-10-11,Fraser,F,Lab-diagnosed,90+,2
2020-10-11,Vancouver Island,M,Epi-linked,50-59,1
2020-10-11,Fraser,F,Lab-diagnosed,30-39,4
2020-10-11,Fraser,M,Lab-diagnosed,50-59,3
2020-10-11,Vancouver Coastal,F,Epi-linked,30-39,1
2020-10-11,Northern,F,Lab-diagnosed,50-59,1
2020-10-11,Fraser,M,Lab-diagnosed,40-49,9
2020-10-11,Fraser,F,Lab-diagnosed,60-69,4
2020-10-11,Vancouver Coastal,F,Lab-diagnosed,40-49,2
2020-10-11,Vancouver Coastal,M,Lab-diagnosed,50-59,1
2020-10-11,Vancouver Coastal,M,Lab-diagnosed,20-29,1
2020-10-11,Fraser,F,Lab-diagnosed,50-59,11
2020-10-11,Interior,F,Lab-diagnosed,20-29,1
2020-10-11,Vancouver Coastal,F,Lab-diagnosed,<10,0
2020-10-11,Fraser,F,Lab-diagnosed,70-79,3
2020-10-11,Fraser,F,Lab-diagnosed,40-49,3
2020-10-11,Vancouver Coastal,U,Lab-diagnosed,30-39,2
2020-10-11,Vancouver Coastal,F,Lab-diagnosed,80-89,2
2020-10-11,Interior,M,Lab-diagnosed,60-69,1
2020-10-11,Vancouver Island,F,Lab-diagnosed,60-69,1
2020-10-11,Vancouver Coastal,F,Lab-diagnosed,90+,1
2020-10-11,Interior,M,Lab-diagnosed,30-39,1
2020-10-11,Vancouver Island,M,Lab-diagnosed,20-29,1
2020-10-11,Fraser,F,Lab-diagnosed,20-29,4
2020-10-11,Vancouver Coastal,F,Lab-diagnosed,20-29,5
2020-10-11,Interior,M,Lab-diagnosed,40-49,2
2020-10-11,Fraser,M,Lab-diagnosed,60-69,2
2020-10-11,Vancouver Coastal,M,Lab-diagnosed,30-39,3
2020-10-11,Fraser,U,Lab-diagnosed,60-69,1
2020-10-11,Vancouver Coastal,M,Lab-diagnosed,40-49,1
2020-10-11,Interior,F,Lab-diagnosed,40-49,1
2020-10-11,Interior,M,Epi-linked,40-49,1
2020-10-11,Vancouver Coastal,M,Lab-diagnosed,60-69,2
2020-10-11,Vancouver Coastal,F,Epi-linked,60-69,1
2020-10-11,Fraser,M,Lab-diagnosed,80-89,1
2020-10-11,Fraser,F,Lab-diagnosed,<10,0
2020-10-11,Interior,F,Lab-diagnosed,50-59,1
2020-10-12,Vancouver Coastal,F,Lab-diagnosed,10-19,4
2020-10-12,Fraser,F,Lab-diagnosed,50-59,10
2020-10-12,Fraser,M,Lab-diagnosed,10-19,4
2020-10-12,Fraser,M,Lab-diagnosed,30-39,10
2020-10-12,Fraser,F,Lab-diagnosed,30-39,16
2020-10-12,Vancouver Coastal,F,Lab-diagnosed,50-59,4
2020-10-12,Vancouver Coastal,M,Lab-diagnosed,60-69,1
2020-10-12,Vancouver Island,F,Lab-diagnosed,40-49,1
2020-10-12,Fraser,M,Lab-diagnosed,20-29,5
2020-10-12,Vancouver Coastal,M,Lab-diagnosed,30-39,6
2020-10-12,Vancouver Coastal,F,Lab-diagnosed,<10,0
2020-10-12,Fraser,F,Lab-diagnosed,10-19,6
2020-10-12,Fraser,F,Lab-diagnosed,40-49,9
2020-10-12,Interior,F,Lab-diagnosed,50-59,1
2020-10-12,Vancouver Coastal,M,Lab-diagnosed,40-49,3
2020-10-12,Fraser,F,Lab-diagnosed,20-29,12
2020-10-12,Fraser,F,Lab-diagnosed,70-79,3
2020-10-12,Vancouver Island,M,Lab-diagnosed,30-39,1
2020-10-12,Vancouver Coastal,M,Lab-diagnosed,10-19,6
2020-10-12,Fraser,M,Lab-diagnosed,<10,0
2020-10-12,Fraser,M,Epi-linked,<10,0
2020-10-12,Vancouver Coastal,F,Lab-diagnosed,40-49,3
2020-10-12,Fraser,F,Lab-diagnosed,<10,0
2020-10-12,Fraser,M,Lab-diagnosed,60-69,2
2020-10-12,Fraser,M,Lab-diagnosed,50-59,3
2020-10-12,Fraser,F,Lab-diagnosed,60-69,2
2020-10-12,Vancouver Coastal,M,Lab-diagnosed,50-59,2
2020-10-12,Vancouver Coastal,F,Lab-diagnosed,30-39,2
2020-10-12,Fraser,F,Epi-linked,<10,0
2020-10-12,Fraser,M,Lab-diagnosed,40-49,6
2020-10-12,Fraser,M,Lab-diagnosed,70-79,3
2020-10-12,Vancouver Island,M,Lab-diagnosed,20-29,1
2020-10-12,Vancouver Coastal,F,Lab-diagnosed,70-79,2
2020-10-12,Vancouver Coastal,M,Lab-diagnosed,20-29,2
2020-10-12,Vancouver Coastal,M,Lab-diagnosed,90+,1
2020-10-12,Interior,F,Lab-diagnosed,20-29,1
2020-10-12,Vancouver Coastal,M,Lab-diagnosed,70-79,1
2020-10-12,Vancouver Coastal,F,Lab-diagnosed,60-69,1
2020-10-12,Interior,F,Lab-diagnosed,60-69,1
2020-10-12,Vancouver Coastal,F,Lab-diagnosed,20-29,1
2020-10-13,Fraser,M,Lab-diagnosed,<10,0
2020-10-13,Vancouver Coastal,M,Lab-diagnosed,30-39,3
2020-10-13,Fraser,M,Lab-diagnosed,10-19,4
2020-10-13,Vancouver Island,M,Lab-diagnosed,50-59,1
2020-10-13,Fraser,M,Lab-diagnosed,50-59,8
2020-10-13,Fraser,M,Lab-diagnosed,60-69,9
2020-10-13,Fraser,F,Lab-diagnosed,30-39,13
2020-10-13,Vancouver Coastal,F,Lab-diagnosed,70-79,1
2020-10-13,Vancouver Island,M,Lab-diagnosed,60-69,1
2020-10-13,Vancouver Coastal,M,Lab-diagnosed,50-59,2
2020-10-13,Fraser,F,Lab-diagnosed,20-29,9
2020-10-13,Vancouver Coastal,M,Lab-diagnosed,40-49,6
2020-10-13,Vancouver Coastal,M,Lab-diagnosed,10-19,6
2020-10-13,Fraser,M,Lab-diagnosed,70-79,4
2020-10-13,Fraser,F,Lab-diagnosed,40-49,7
2020-10-13,Fraser,M,Lab-diagnosed,40-49,5
2020-10-13,Fraser,F,Lab-diagnosed,<10,0
2020-10-13,Vancouver Coastal,F,Lab-diagnosed,30-39,3
2020-10-13,Vancouver Coastal,F,Lab-diagnosed,50-59,3
2020-10-13,Fraser,M,Epi-linked,<10,0
2020-10-13,Fraser,F,Lab-diagnosed,10-19,3
2020-10-13,Vancouver Coastal,M,Lab-diagnosed,20-29,2
2020-10-13,Fraser,M,Lab-diagnosed,20-29,17
2020-10-13,Fraser,F,Lab-diagnosed,60-69,3
2020-10-13,Fraser,M,Lab-diagnosed,30-39,5
2020-10-13,Vancouver Coastal,F,Lab-diagnosed,40-49,5
2020-10-13,Vancouver Coastal,F,Lab-diagnosed,20-29,2
2020-10-13,Vancouver Coastal,F,Epi-linked,<10,0
2020-10-13,Interior,M,Lab-diagnosed,80-89,1
2020-10-13,Fraser,F,Lab-diagnosed,50-59,6
2020-10-13,Vancouver Coastal,F,Lab-diagnosed,60-69,1
2020-10-13,Fraser,F,Lab-diagnosed,80-89,1
2020-10-13,Vancouver Coastal,M,Epi-linked,<10,0
2020-10-13,Vancouver Coastal,F,Lab-diagnosed,10-19,3
2020-10-13,Northern,F,Lab-diagnosed,30-39,1
2020-10-13,Northern,F,Lab-diagnosed,50-59,1
2020-10-13,Vancouver Coastal,M,Lab-diagnosed,80-89,1
2020-10-13,Interior,F,Lab-diagnosed,80-89,1
2020-10-13,Northern,M,Lab-diagnosed,50-59,1
2020-10-13,Interior,F,Lab-diagnosed,40-49,1
2020-10-13,Interior,F,Lab-diagnosed,50-59,1
2020-10-13,Vancouver Coastal,M,Lab-diagnosed,60-69,1
2020-10-13,Interior,M,Lab-diagnosed,20-29,1
2020-10-13,Vancouver Coastal,M,Lab-diagnosed,70-79,1
2020-10-14,Fraser,F,Lab-diagnosed,40-49,7
2020-10-14,Fraser,M,Lab-diagnosed,40-49,5
2020-10-14,Vancouver Coastal,F,Lab-diagnosed,40-49,2
2020-10-14,Fraser,F,Lab-diagnosed,70-79,2
2020-10-14,Vancouver Coastal,F,Lab-diagnosed,20-29,3
2020-10-14,Fraser,M,Lab-diagnosed,50-59,3
2020-10-14,Vancouver Coastal,M,Lab-diagnosed,20-29,7
2020-10-14,Vancouver Coastal,M,Lab-diagnosed,40-49,3
2020-10-14,Vancouver Island,F,Lab-diagnosed,<10,0
2020-10-14,Fraser,M,Lab-diagnosed,20-29,6
2020-10-14,Vancouver Coastal,M,Lab-diagnosed,70-79,2
2020-10-14,Interior,F,Lab-diagnosed,20-29,1
2020-10-14,Fraser,F,Lab-diagnosed,30-39,4
2020-10-14,Northern,M,Lab-diagnosed,70-79,1
2020-10-14,Fraser,M,Lab-diagnosed,30-39,2
2020-10-14,Vancouver Coastal,M,Lab-diagnosed,10-19,2
2020-10-14,Northern,M,Lab-diagnosed,20-29,1
2020-10-14,Vancouver Coastal,M,Lab-diagnosed,<10,0
2020-10-14,Vancouver Coastal,F,Lab-diagnosed,50-59,2
2020-10-14,Fraser,F,Lab-diagnosed,60-69,1
2020-10-14,Fraser,F,Lab-diagnosed,10-19,3
2020-10-14,Fraser,F,Lab-diagnosed,50-59,4
2020-10-14,Vancouver Coastal,F,Lab-diagnosed,30-39,1
2020-10-14,Fraser,F,Lab-diagnosed,<10,0
2020-10-14,Fraser,F,Lab-diagnosed,20-29,5
2020-10-14,Fraser,M,Lab-diagnosed,60-69,2
2020-10-14,Fraser,M,Epi-linked,<10,0
2020-10-14,Vancouver Coastal,M,Lab-diagnosed,30-39,3
2020-10-14,Fraser,M,Lab-diagnosed,10-19,4
2020-10-14,Vancouver Coastal,F,Lab-diagnosed,10-19,1
2020-10-14,Vancouver Coastal,F,Lab-diagnosed,60-69,1
2020-10-14,Fraser,M,Lab-diagnosed,<10,0
2020-10-14,Vancouver Island,F,Lab-diagnosed,60-69,1
2020-10-14,Vancouver Coastal,M,Lab-diagnosed,50-59,1
2020-10-15,Fraser,M,Lab-diagnosed,30-39,12
2020-10-15,Vancouver Coastal,M,Lab-diagnosed,40-49,7
2020-10-15,Vancouver Coastal,F,Lab-diagnosed,40-49,2
2020-10-15,Vancouver Coastal,F,Lab-diagnosed,20-29,10
2020-10-15,Fraser,M,Lab-diagnosed,20-29,14
2020-10-15,Fraser,F,Lab-diagnosed,20-29,5
2020-10-15,Fraser,M,Lab-diagnosed,50-59,5
2020-10-15,Northern,F,Lab-diagnosed,<10,0
2020-10-15,Fraser,M,Lab-diagnosed,10-19,3
2020-10-15,Fraser,F,Lab-diagnosed,10-19,4
2020-10-15,Fraser,M,Lab-diagnosed,<10,0
2020-10-15,Vancouver Coastal,M,Lab-diagnosed,20-29,4
2020-10-15,Vancouver Coastal,F,Lab-diagnosed,<10,0
2020-10-15,Fraser,M,Lab-diagnosed,60-69,1
2020-10-15,Fraser,F,Epi-linked,40-49,1
2020-10-15,Fraser,M,Lab-diagnosed,70-79,4
2020-10-15,Fraser,F,Lab-diagnosed,40-49,12
2020-10-15,Vancouver Coastal,F,Lab-diagnosed,50-59,4
2020-10-15,Vancouver Coastal,F,Lab-diagnosed,30-39,5
2020-10-15,Fraser,M,Lab-diagnosed,40-49,3
2020-10-15,Vancouver Coastal,M,Lab-diagnosed,10-19,3
2020-10-15,Northern,F,Lab-diagnosed,60-69,1
2020-10-15,Northern,M,Lab-diagnosed,70-79,1
2020-10-15,Fraser,F,Epi-linked,10-19,4
2020-10-15,Vancouver Coastal,M,Lab-diagnosed,70-79,2
2020-10-15,Fraser,F,Lab-diagnosed,30-39,5
2020-10-15,Interior,M,Lab-diagnosed,20-29,1
2020-10-15,Fraser,F,Lab-diagnosed,60-69,3
2020-10-15,Vancouver Coastal,M,Lab-diagnosed,50-59,3
2020-10-15,Vancouver Coastal,M,Lab-diagnosed,60-69,3
2020-10-15,Vancouver Coastal,M,Lab-diagnosed,30-39,4
2020-10-15,Vancouver Coastal,F,Lab-diagnosed,10-19,3
2020-10-15,Fraser,F,Lab-diagnosed,50-59,5
2020-10-15,Vancouver Coastal,F,Lab-diagnosed,70-79,3
2020-10-15,Vancouver Island,M,Lab-diagnosed,60-69,1
2020-10-15,Fraser,M,Epi-linked,50-59,1
2020-10-15,Vancouver Coastal,M,Lab-diagnosed,80-89,1
2020-10-15,Fraser,F,Lab-diagnosed,70-79,1
2020-10-15,Northern,F,Epi-linked,30-39,1
2020-10-15,Fraser,F,Lab-diagnosed,80-89,1
2020-10-15,Interior,M,Lab-diagnosed,40-49,1
2020-10-15,Northern,F,Epi-linked,40-49,1
2020-10-15,Fraser,F,Lab-diagnosed,<10,0
2020-10-15,Fraser,M,Epi-linked,<10,0
2020-10-16,Vancouver Coastal,F,Lab-diagnosed,20-29,5
2020-10-16,Fraser,M,Lab-diagnosed,20-29,17
2020-10-16,Fraser,F,Lab-diagnosed,70-79,3
2020-10-16,Fraser,F,Lab-diagnosed,40-49,18
2020-10-16,Fraser,F,Lab-diagnosed,30-39,14
2020-10-16,Fraser,F,Lab-diagnosed,20-29,25
2020-10-16,Fraser,M,Lab-diagnosed,40-49,20
2020-10-16,Fraser,M,Lab-diagnosed,30-39,16
2020-10-16,Fraser,M,Lab-diagnosed,10-19,9
2020-10-16,Fraser,F,Lab-diagnosed,50-59,9
2020-10-16,Vancouver Coastal,F,Lab-diagnosed,40-49,4
2020-10-16,Vancouver Coastal,M,Lab-diagnosed,50-59,3
2020-10-16,Vancouver Coastal,F,Lab-diagnosed,50-59,2
2020-10-16,Fraser,M,Lab-diagnosed,60-69,4
2020-10-16,Vancouver Coastal,F,Lab-diagnosed,30-39,3
2020-10-16,Vancouver Coastal,M,Lab-diagnosed,20-29,7
2020-10-16,Vancouver Coastal,M,Lab-diagnosed,10-19,5
2020-10-16,Fraser,F,Lab-diagnosed,10-19,12
2020-10-16,Vancouver Coastal,F,Lab-diagnosed,60-69,2
2020-10-16,Vancouver Coastal,M,Lab-diagnosed,30-39,2
2020-10-16,Vancouver Island,M,Lab-diagnosed,50-59,1
2020-10-16,Fraser,M,Lab-diagnosed,50-59,6
2020-10-16,Fraser,F,Lab-diagnosed,80-89,1
2020-10-16,Fraser,M,Lab-diagnosed,80-89,1
2020-10-16,Northern,F,Lab-diagnosed,20-29,1
2020-10-16,Vancouver Coastal,M,Lab-diagnosed,40-49,3
2020-10-16,Vancouver Coastal,M,Lab-diagnosed,<10,0
2020-10-16,Fraser,F,Lab-diagnosed,<10,0
2020-10-16,Vancouver Coastal,F,Lab-diagnosed,70-79,1
2020-10-16,Fraser,F,Lab-diagnosed,60-69,3
2020-10-16,Fraser,M,Lab-diagnosed,<10,0
2020-10-16,Vancouver Coastal,F,Lab-diagnosed,10-19,1
2020-10-16,Vancouver Coastal,M,Lab-diagnosed,70-79,1
2020-10-16,Vancouver Island,F,Lab-diagnosed,70-79,1
2020-10-16,Vancouver Coastal,M,Lab-diagnosed,60-69,1
2020-10-16,Interior,M,Lab-diagnosed,40-49,1
2020-10-16,Interior,M,Lab-diagnosed,20-29,1
2020-10-16,Fraser,M,Lab-diagnosed,70-79,1
2020-10-17,Vancouver Coastal,F,Lab-diagnosed,40-49,1
2020-10-17,Fraser,M,Lab-diagnosed,40-49,7
2020-10-17,Fraser,F,Lab-diagnosed,50-59,9
2020-10-17,Interior,F,Lab-diagnosed,20-29,2
2020-10-17,Fraser,M,Lab-diagnosed,60-69,3
2020-10-17,Fraser,F,Lab-diagnosed,10-19,4
2020-10-17,Fraser,F,Lab-diagnosed,20-29,5
2020-10-17,Interior,F,Lab-diagnosed,60-69,1
2020-10-17,Fraser,F,Lab-diagnosed,30-39,15
2020-10-17,Fraser,F,Lab-diagnosed,60-69,6
2020-10-17,Fraser,M,Lab-diagnosed,50-59,5
2020-10-17,Vancouver Coastal,F,Lab-diagnosed,30-39,5
2020-10-17,Vancouver Coastal,M,Lab-diagnosed,40-49,4
2020-10-17,Fraser,M,Lab-diagnosed,20-29,14
2020-10-17,Fraser,F,Lab-diagnosed,40-49,7
2020-10-17,Fraser,M,Lab-diagnosed,10-19,5
2020-10-17,Vancouver Coastal,M,Lab-diagnosed,50-59,3
2020-10-17,Vancouver Coastal,M,Lab-diagnosed,20-29,5
2020-10-17,Vancouver Coastal,M,Lab-diagnosed,<10,0
2020-10-17,Fraser,F,Lab-diagnosed,<10,0
2020-10-17,Fraser,F,Lab-diagnosed,70-79,1
2020-10-17,Interior,M,Lab-diagnosed,60-69,1
2020-10-17,Fraser,M,Lab-diagnosed,30-39,7
2020-10-17,Vancouver Coastal,F,Lab-diagnosed,20-29,1
2020-10-17,Fraser,M,Lab-diagnosed,80-89,1
2020-10-17,Northern,M,Lab-diagnosed,50-59,1
2020-10-17,Fraser,M,Lab-diagnosed,70-79,2
2020-10-17,Vancouver Coastal,F,Lab-diagnosed,60-69,1
2020-10-17,Interior,F,Lab-diagnosed,40-49,2
2020-10-17,Northern,M,Lab-diagnosed,30-39,1
2020-10-17,Vancouver Coastal,M,Lab-diagnosed,70-79,1
2020-10-17,Vancouver Coastal,M,Lab-diagnosed,30-39,2
2020-10-17,Vancouver Coastal,M,Lab-diagnosed,60-69,1
2020-10-17,Vancouver Coastal,M,Lab-diagnosed,10-19,1
2020-10-17,Northern,F,Lab-diagnosed,10-19,1
2020-10-17,Vancouver Coastal,F,Lab-diagnosed,50-59,1
2020-10-17,Interior,M,Lab-diagnosed,40-49,1
2020-10-17,Northern,F,Lab-diagnosed,40-49,1
2020-10-17,Vancouver Coastal,F,Lab-diagnosed,10-19,1
2020-10-17,Fraser,F,Epi-linked,20-29,1
2020-10-17,Vancouver Coastal,M,Epi-linked,30-39,1
2020-10-18,Fraser,F,Lab-diagnosed,20-29,16
2020-10-18,Fraser,M,Lab-diagnosed,50-59,10
2020-10-18,Vancouver Coastal,M,Lab-diagnosed,30-39,6
2020-10-18,Fraser,F,Lab-diagnosed,50-59,13
2020-10-18,Fraser,M,Lab-diagnosed,30-39,19
2020-10-18,Vancouver Coastal,M,Lab-diagnosed,20-29,6
2020-10-18,Vancouver Coastal,F,Lab-diagnosed,20-29,5
2020-10-18,Fraser,F,Lab-diagnosed,30-39,10
2020-10-18,Vancouver Coastal,M,Lab-diagnosed,40-49,4
2020-10-18,Fraser,F,Lab-diagnosed,10-19,8
2020-10-18,Fraser,F,Lab-diagnosed,60-69,6
2020-10-18,Fraser,M,Lab-diagnosed,60-69,7
2020-10-18,Fraser,M,Lab-diagnosed,<10,0
2020-10-18,Fraser,F,Lab-diagnosed,40-49,12
2020-10-18,Vancouver Coastal,M,Lab-diagnosed,<10,0
2020-10-18,Vancouver Coastal,F,Lab-diagnosed,50-59,4
2020-10-18,Fraser,M,Lab-diagnosed,20-29,23
2020-10-18,Fraser,F,Lab-diagnosed,80-89,1
2020-10-18,Vancouver Coastal,M,Lab-diagnosed,50-59,7
2020-10-18,Vancouver Coastal,F,Lab-diagnosed,30-39,6
2020-10-18,Vancouver Coastal,F,Lab-diagnosed,40-49,3
2020-10-18,Interior,F,Lab-diagnosed,70-79,1
2020-10-18,Fraser,M,Lab-diagnosed,10-19,8
2020-10-18,Fraser,F,Epi-linked,<10,0
2020-10-18,Fraser,M,Lab-diagnosed,40-49,7
2020-10-18,Vancouver Coastal,M,Lab-diagnosed,60-69,1
2020-10-18,Interior,F,Lab-diagnosed,20-29,1
2020-10-18,Vancouver Coastal,F,Lab-diagnosed,90+,1
2020-10-18,Vancouver Coastal,M,Lab-diagnosed,70-79,1
2020-10-18,Vancouver Coastal,M,Lab-diagnosed,10-19,3
2020-10-18,Fraser,M,Epi-linked,20-29,2
2020-10-18,Fraser,M,Lab-diagnosed,70-79,1
2020-10-18,Vancouver Coastal,F,Lab-diagnosed,60-69,1
2020-10-18,Interior,M,Lab-diagnosed,20-29,1
2020-10-18,Interior,F,Lab-diagnosed,30-39,1
2020-10-19,Vancouver Coastal,M,Lab-diagnosed,10-19,3
2020-10-19,Fraser,M,Lab-diagnosed,10-19,2
2020-10-19,Interior,F,Lab-diagnosed,30-39,1
2020-10-19,Interior,M,Lab-diagnosed,70-79,3
2020-10-19,Vancouver Coastal,F,Lab-diagnosed,30-39,2
2020-10-19,Fraser,F,Lab-diagnosed,20-29,5
2020-10-19,Vancouver Coastal,M,Lab-diagnosed,20-29,4
2020-10-19,Vancouver Coastal,M,Lab-diagnosed,40-49,6
2020-10-19,Fraser,F,Lab-diagnosed,40-49,13
2020-10-19,Interior,M,Lab-diagnosed,10-19,2
2020-10-19,Interior,M,Lab-diagnosed,20-29,4
2020-10-19,Fraser,M,Lab-diagnosed,80-89,1
2020-10-19,Vancouver Coastal,F,Lab-diagnosed,50-59,2
2020-10-19,Interior,M,Lab-diagnosed,50-59,2
2020-10-19,Fraser,F,Lab-diagnosed,<10,0
2020-10-19,Fraser,M,Lab-diagnosed,50-59,10
2020-10-19,Fraser,M,Lab-diagnosed,30-39,8
2020-10-19,Fraser,F,Lab-diagnosed,50-59,8
2020-10-19,Vancouver Coastal,M,Lab-diagnosed,70-79,4
2020-10-19,Interior,M,Lab-diagnosed,30-39,1
2020-10-19,Fraser,F,Lab-diagnosed,30-39,7
2020-10-19,Fraser,M,Lab-diagnosed,20-29,10
2020-10-19,Vancouver Coastal,F,Lab-diagnosed,10-19,1
2020-10-19,Vancouver Coastal,M,Lab-diagnosed,80-89,2
2020-10-19,Fraser,M,Lab-diagnosed,40-49,7
2020-10-19,Vancouver Coastal,F,Lab-diagnosed,20-29,4
2020-10-19,Interior,F,Lab-diagnosed,40-49,1
2020-10-19,Vancouver Island,M,Lab-diagnosed,30-39,1
2020-10-19,Fraser,F,Lab-diagnosed,80-89,2
2020-10-19,Vancouver Coastal,M,Lab-diagnosed,50-59,1
2020-10-19,Fraser,M,Lab-diagnosed,<10,0
2020-10-19,Fraser,F,Lab-diagnosed,60-69,1
